id_commande,date_commande,produit,categorie,sous_categorie,region,province,quantite,chiffre_affaires,marge,remise,prix_unitaire,segment_client,mode_livraison,taux_marge,mois,annee,vente_a_perte
43844,2010-10-31,KF 788,Technology,Telephones and Communication,West,British Columbia,25,1009.868,170.57,0.02,45.99,Small Business,Regular Air,0.1689032626046176,2010-10-01,2010,False
43846,2009-02-26,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,West,British Columbia,9,31.36,-8.28,0.1,3.6,Consumer,Regular Air,-0.26403061224489793,2009-02-01,2009,True
43974,2009-09-16,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,West,British Columbia,8,64.23,15.83,0.03,7.64,Corporate,Regular Air,0.24645804141366962,2009-09-01,2009,False
44000,2012-10-04,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders and Binder Accessories,West,British Columbia,17,119.51,-51.3,0.06,7.1,Small Business,Regular Air,-0.4292527821939586,2012-10-01,2012,True
44000,2012-10-04,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Office Furnishings,West,British Columbia,19,332.38,89.95,0.05,17.78,Small Business,Regular Air,0.2706239845959444,2012-10-01,2012,False
44003,2011-11-17,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,38,202.42,0.86,0.09,5.34,Home Office,Regular Air,0.004248592036360043,2011-11-01,2011,False
44069,2009-01-02,"Black Print Carbonless Snap-Off¨ Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,West,British Columbia,16,137.63,26.71,0.09,9.11,Consumer,Express Air,0.19407106008864347,2009-01-01,2009,False
44069,2009-01-02,White GlueTop Scratch Pads,Office Supplies,Paper,West,British Columbia,43,614.8,247.79,0.08,15.04,Consumer,Regular Air,0.4030416395575797,2009-01-01,2009,False
44099,2012-03-12,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders and Binder Accessories,West,British Columbia,34,11823.52,4592.74,0.1,367.99,Corporate,Regular Air,0.3884410057241836,2012-03-01,2012,False
44099,2012-03-12,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,19,80.81,-67.46,0.1,4.24,Corporate,Regular Air,-0.8347976735552529,2012-03-01,2012,True
44133,2010-01-06,"Master Big Foot¨ Doorstop, Beige",Furniture,Office Furnishings,West,British Columbia,35,181.15,-46.68,0.06,5.28,Small Business,Regular Air,-0.2576869997239856,2010-01-01,2010,True
44261,2012-03-23,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders and Binder Accessories,West,British Columbia,31,13064.06,5979.56,0.01,420.98,Corporate,Express Air,0.4577106963685103,2012-03-01,2012,False
44261,2012-03-23,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,West,British Columbia,34,4771.89,-427.99,0.05,140.98,Corporate,Delivery Truck,-0.08968982939673797,2012-03-01,2012,True
44261,2012-03-23,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Technology,Office Machines,West,British Columbia,1,3360.3,-7961.43,0.05,3502.14,Corporate,Delivery Truck,-2.369261673064905,2012-03-01,2012,True
44261,2012-03-23,Accessory41,Technology,Telephones and Communication,West,British Columbia,10,306.663,-17.41,0.07,35.99,Corporate,Regular Air,-0.05677241793108396,2012-03-01,2012,True
44323,2012-08-07,Okidata ML591 Wide Format Dot Matrix Printer,Technology,Office Machines,West,British Columbia,27,21320.58,5381.02,0.09,810.98,Corporate,Delivery Truck,0.252386192120477,2012-08-01,2012,False
44517,2009-04-23,Xerox 1954,Office Supplies,Paper,West,British Columbia,5,32.5,-16.67,0.03,5.28,Consumer,Regular Air,-0.5129230769230769,2009-04-01,2009,True
44549,2012-01-22,Round Ring Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,5,11.25,-4.96,0.08,2.08,Small Business,Regular Air,-0.4408888888888889,2012-01-01,2012,True
44679,2012-06-03,Avery Hanging File Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,22,127.51,26.74,0.07,5.98,Small Business,Regular Air,0.20970904242804483,2012-06-01,2012,False
44679,2012-06-03,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Office Furnishings,West,British Columbia,35,2004.22,338.91,0.08,60.65,Small Business,Regular Air,0.16909820279210866,2012-06-01,2012,False
44836,2009-09-11,Avery Hanging File Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,21,125.79,28.53,0.02,5.98,Corporate,Regular Air,0.22680658239923682,2009-09-01,2009,False
45120,2009-04-09,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Technology,Office Machines,West,British Columbia,39,14591.44,5475.8,0.07,400.97,Consumer,Delivery Truck,0.37527481866080387,2009-04-01,2009,False
45158,2010-04-10,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,West,British Columbia,40,375.52,131.7,0.09,9.68,Corporate,Regular Air,0.3507136770345121,2010-04-01,2010,False
45158,2010-04-10,Staples Bulldog Clip,Office Supplies,Rubber Bands,West,British Columbia,15,63.84,23.52,0.03,3.78,Corporate,Express Air,0.3684210526315789,2010-04-01,2010,False
45254,2010-07-26,KI Conference Tables,Furniture,Tables,West,British Columbia,45,3327.84,-3033.57,0.06,70.89,Home Office,Delivery Truck,-0.9115732727534978,2010-07-01,2010,True
45315,2012-04-20,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage & Organization,West,British Columbia,32,1141.9,175.32,0.02,34.76,Consumer,Regular Air,0.15353358437691564,2012-04-01,2012,False
45380,2009-04-30,6120,Technology,Telephones and Communication,West,British Columbia,34,1912.9845,288.09,0.06,65.99,Consumer,Express Air,0.15059714284146053,2009-04-01,2009,False
45380,2009-04-30,KH 688,Technology,Telephones and Communication,West,British Columbia,24,4170.865,1030.51,0.0,195.99,Consumer,Express Air,0.2470734487929962,2009-04-01,2009,False
45409,2010-04-12,Hon 4070 Series Pagodaª Round Back Stacking Chairs,Furniture,Chairs & Chairmats,West,British Columbia,11,3427.31,124.36,0.1,320.98,Corporate,Delivery Truck,0.03628501652899796,2010-04-01,2010,False
45409,2010-04-12,Newell 337,Office Supplies,Pens & Art Supplies,West,British Columbia,10,36.26,-28.37,0.08,3.28,Corporate,Regular Air,-0.7824048538334253,2010-04-01,2010,True
45409,2010-04-12,Accessory29,Technology,Telephones and Communication,West,British Columbia,50,893.1375,11.0,0.0,20.99,Corporate,Regular Air,0.012316132734321422,2010-04-01,2010,False
45539,2009-08-02,Maxell DVD-RAM Discs,Technology,Computer Peripherals,West,British Columbia,15,269.2,69.61,0.02,16.48,Corporate,Express Air,0.2585809806835067,2009-08-01,2009,False
45539,2009-08-02,Avery Hi-Liter¨ Fluorescent Desk Style Markers,Office Supplies,Pens & Art Supplies,West,British Columbia,27,87.33,13.82,0.08,3.38,Corporate,Regular Air,0.15825031489751518,2009-08-01,2009,False
45605,2010-04-10,Bush Advantage Collection¨ Round Conference Table,Furniture,Tables,West,British Columbia,7,1494.27,-248.78,0.05,212.6,Small Business,Delivery Truck,-0.16648932254545698,2010-04-01,2010,True
45664,2012-06-09,12-1/2 Diameter Round Wall Clock,Furniture,Office Furnishings,West,British Columbia,24,473.03,26.27,0.09,19.98,Home Office,Regular Air,0.05553558970889796,2012-06-01,2012,False
45671,2011-06-12,DAX Solid Wood Frames,Furniture,Office Furnishings,West,British Columbia,13,126.68,7.0,0.05,9.77,Consumer,Regular Air,0.055257341332491314,2011-06-01,2011,False
45728,2010-06-21,Verbatim 4.7GB DVD-R,Technology,Computer Peripherals,West,British Columbia,49,1711.79,812.32,0.01,33.29,Small Business,Regular Air,0.47454419058412545,2010-06-01,2010,False
45762,2010-07-21,"Snap-A-Way¨ Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,West,British Columbia,21,793.85,308.53,0.01,37.94,Corporate,Regular Air,0.3886502487875543,2010-07-01,2010,False
46151,2009-11-08,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders and Binder Accessories,West,British Columbia,23,203.91,-35.44,0.02,8.6,Corporate,Regular Air,-0.1738021676229709,2009-11-01,2009,True
46407,2009-03-26,Wilson Jones Impact Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,7,38.37,-29.0,0.1,5.18,Corporate,Regular Air,-0.7557988011467293,2009-03-01,2009,True
46499,2009-06-07,Acco Smartsocket¨ Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,West,British Columbia,1,46.94,-26.54,0.06,44.01,Home Office,Regular Air,-0.5654026416702173,2009-06-01,2009,True
46499,2009-06-07,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Office Supplies,Appliances,West,British Columbia,22,89.96,-115.21,0.07,4.06,Home Office,Regular Air,-1.280680302356603,2009-06-01,2009,True
46499,2009-06-07,Bagged Rubber Bands,Office Supplies,Rubber Bands,West,British Columbia,10,12.95,-6.78,0.1,1.26,Home Office,Regular Air,-0.5235521235521235,2009-06-01,2009,True
46631,2012-03-11,Xerox 1973,Office Supplies,Paper,West,British Columbia,39,930.84,-122.12,0.05,22.84,Corporate,Regular Air,-0.13119333075501696,2012-03-01,2012,True
46662,2011-12-29,Xerox 21,Office Supplies,Paper,West,British Columbia,8,57.22,-27.72,0.07,6.48,Home Office,Regular Air,-0.48444599790283116,2011-12-01,2011,True
46662,2011-12-29,*Staples* Highlighting Markers,Office Supplies,Pens & Art Supplies,West,British Columbia,33,162.0,45.84,0.01,4.84,Home Office,Regular Air,0.28296296296296297,2011-12-01,2011,False
46662,2011-12-29,Accessory34,Technology,Telephones and Communication,West,British Columbia,48,3410.1575,1137.91,0.1,85.99,Home Office,Regular Air,0.33368253519082336,2011-12-01,2011,False
46691,2012-06-24,"Electrix Incandescent Magnifying Lamp, Black",Furniture,Office Furnishings,West,British Columbia,47,1676.25,-458.33,0.04,36.65,Small Business,Regular Air,-0.27342580164056673,2012-06-01,2012,True
46880,2010-07-03,Standard Lineª ÒWhile You Were OutÓ Hardbound Telephone Message Book,Office Supplies,Paper,West,British Columbia,1,29.99,-8.88,0.07,21.98,Corporate,Regular Air,-0.29609869956652224,2010-07-01,2010,True
47011,2009-02-19,X-Rackª File for Hanging Folders,Office Supplies,Storage & Organization,West,British Columbia,33,373.13,-35.26,0.05,11.29,Corporate,Regular Air,-0.09449789617559563,2009-02-01,2009,True
47201,2009-12-28,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Technology,Computer Peripherals,West,British Columbia,18,99.55,-60.9,0.03,4.98,Corporate,Express Air,-0.6117528879959819,2009-12-01,2009,True
47457,2009-06-03,Fellowes Super Stor/Drawer¨ Files,Office Supplies,Storage & Organization,West,British Columbia,50,8230.77,1577.02,0.05,161.55,Corporate,Regular Air,0.19160054284107075,2009-06-01,2009,False
47522,2012-10-23,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,West,British Columbia,5,80.56,12.5,0.03,15.67,Corporate,Regular Air,0.1551638530287984,2012-10-01,2012,False
47553,2011-05-22,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,Tables,West,British Columbia,49,20701.928,3918.54,0.08,550.98,Corporate,Delivery Truck,0.18928381936213864,2011-05-01,2011,False
47584,2010-07-27,Avery 508,Office Supplies,Labels,West,British Columbia,4,20.19,1.3,0.03,4.91,Home Office,Regular Air,0.06438831104507181,2010-07-01,2010,False
47584,2010-07-27,Newell 307,Office Supplies,Pens & Art Supplies,West,British Columbia,43,74.99,-8.95,0.08,1.82,Home Office,Regular Air,-0.11934924656620882,2010-07-01,2010,True
47683,2010-09-01,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders and Binder Accessories,West,British Columbia,38,81.97,-148.8,0.05,1.98,Corporate,Regular Air,-1.815298279858485,2010-09-01,2010,True
47872,2009-06-12,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,West,British Columbia,38,1756.27,649.05,0.09,46.89,Home Office,Regular Air,0.36956162776794,2009-06-01,2009,False
47872,2009-06-12,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Office Furnishings,West,British Columbia,50,345.58,-38.04,0.05,6.64,Home Office,Regular Air,-0.11007581457260258,2009-06-01,2009,True
47877,2009-08-28,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,16,273.36,32.25,0.04,17.24,Home Office,Regular Air,0.11797629499561017,2009-08-01,2009,False
47877,2009-08-28,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,West,British Columbia,19,3240.728,-691.31,0.07,218.75,Home Office,Delivery Truck,-0.21331935293551324,2009-08-01,2009,True
47877,2009-08-28,Hon 2111 Invitationª Series Corner Table,Furniture,Tables,West,British Columbia,49,8058.96,-1621.38,0.08,209.37,Home Office,Regular Air,-0.20118973167753657,2009-08-01,2009,True
47879,2012-01-11,"Black Print Carbonless Snap-Off¨ Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,West,British Columbia,19,172.54,44.23,0.08,9.11,Corporate,Regular Air,0.25634635446852905,2012-01-01,2012,False
47910,2009-08-15,"Hot File¨ 7-Pocket, Floor Stand",Office Supplies,Storage & Organization,West,British Columbia,30,5290.57,1389.18,0.08,178.47,Home Office,Regular Air,0.26257662217870664,2009-08-01,2009,False
47972,2010-10-11,Economy Rollaway Files,Office Supplies,Storage & Organization,West,British Columbia,46,7685.62,1952.15,0.02,165.2,Corporate,Express Air,0.25400032788506327,2010-10-01,2010,False
48192,2009-12-16,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,West,British Columbia,15,2277.67,-173.96,0.0,140.98,Consumer,Delivery Truck,-0.07637629682965487,2009-12-01,2009,True
48288,2011-07-22,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,West,British Columbia,25,3308.28,-581.59,0.08,130.98,Consumer,Delivery Truck,-0.17579830002297267,2011-07-01,2011,True
48293,2012-04-09,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,West,British Columbia,47,370.6,160.72,0.03,7.64,Corporate,Regular Air,0.43367512142471665,2012-04-01,2012,False
48294,2010-05-26,Kensington 6 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,Office Supplies,Appliances,West,British Columbia,43,4072.01,1675.98,0.01,90.24,Home Office,Regular Air,0.4115854332381305,2010-05-01,2010,False
48322,2012-03-04,Newell 338,Office Supplies,Pens & Art Supplies,West,British Columbia,14,41.37,1.82,0.05,2.94,Consumer,Regular Air,0.043993231810490696,2012-03-01,2012,False
48353,2012-12-15,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Pens & Art Supplies,West,British Columbia,18,71.22,20.43,0.04,3.85,Corporate,Regular Air,0.2868576242628475,2012-12-01,2012,False
48420,2009-10-11,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Office Furnishings,West,British Columbia,46,863.26,229.6,0.09,19.23,Corporate,Express Air,0.26596853786808144,2009-10-01,2009,False
48512,2011-08-03,Xerox 1949,Office Supplies,Paper,West,British Columbia,48,238.79,-83.78,0.04,4.98,Consumer,Regular Air,-0.3508522132417606,2011-08-01,2011,True
48512,2011-08-03,Prang Colored Pencils,Office Supplies,Pens & Art Supplies,West,British Columbia,47,148.26,49.04,0.04,2.94,Consumer,Express Air,0.33077026844732227,2011-08-01,2011,False
48641,2011-12-05,Rediform S.O.S. Phone Message Books,Office Supplies,Paper,West,British Columbia,13,66.83,23.16,0.0,4.98,Small Business,Regular Air,0.34655095017207843,2011-12-01,2011,False
48672,2012-12-26,"Advantus Push Pins, Aluminum Head",Office Supplies,Rubber Bands,West,British Columbia,43,255.7,-35.74,0.0,5.81,Small Business,Regular Air,-0.13977317168556905,2012-12-01,2012,True
48709,2011-08-28,"Binney & Smith inkTankª Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Pens & Art Supplies,West,British Columbia,17,47.12,-47.01,0.01,2.52,Corporate,Regular Air,-0.9976655348047538,2011-08-01,2011,True
48832,2010-05-05,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs & Chairmats,West,British Columbia,48,4480.89,195.04,0.02,90.98,Small Business,Delivery Truck,0.04352706716746003,2010-05-01,2010,False
48836,2009-02-14,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,West,British Columbia,8,2651.21,-93.85,0.09,348.21,Home Office,Delivery Truck,-0.03539893105412246,2009-02-01,2009,True
48935,2010-01-07,Avery 508,Office Supplies,Labels,West,British Columbia,21,106.2,48.76,0.0,4.91,Consumer,Regular Air,0.4591337099811676,2010-01-01,2010,False
49026,2011-03-07,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Pens & Art Supplies,West,British Columbia,36,411.75,-182.87,0.05,11.66,Corporate,Regular Air,-0.44412871888281724,2011-03-01,2011,True
49925,2010-01-22,Newell 346,Office Supplies,Pens & Art Supplies,West,British Columbia,1,3.41,-1.78,0.06,2.88,Corporate,Regular Air,-0.5219941348973607,2010-01-01,2010,True
50337,2009-04-16,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders and Binder Accessories,West,British Columbia,37,122.99,21.48,0.0,2.78,Consumer,Express Air,0.17464834539393448,2009-04-01,2009,False
50337,2009-04-16,Epson DFX-8500 Dot Matrix Printer,Technology,Office Machines,West,British Columbia,6,14734.71,-3798.01,0.1,2550.14,Consumer,Delivery Truck,-0.2577593994045353,2009-04-01,2009,True
50403,2012-05-12,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders and Binder Accessories,West,British Columbia,38,264.92,-97.06,0.05,7.1,Corporate,Regular Air,-0.366374754642911,2012-05-01,2012,True
50656,2009-10-25,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,West,British Columbia,42,194.2,-139.13,0.0,4.37,Consumer,Regular Air,-0.7164263645726056,2009-10-01,2009,True
50656,2009-10-25,Global Troyª Executive Leather Low-Back Tilter,Furniture,Chairs & Chairmats,West,British Columbia,31,16451.33,5325.14,0.01,500.98,Consumer,Delivery Truck,0.3236905466001837,2009-10-01,2009,False
50656,2009-10-25,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Office Furnishings,West,British Columbia,39,485.97,48.6,0.02,12.58,Consumer,Regular Air,0.10000617322056916,2009-10-01,2009,False
50656,2009-10-25,Deflect-O¨ Glasstiqueª Clear Desk Accessories,Furniture,Office Furnishings,West,British Columbia,15,109.71,-20.95,0.1,7.7,Consumer,Regular Air,-0.19095798012943213,2009-10-01,2009,True
